 11 4007.538353 2.153E-27 1.246E-03.04540.250 2042.30980.41-.001870          1 0 0          0 0 0 12  6  7       13  1 12      4642234433287122 8    75.0   81.0
 11 4007.588840 2.548E-22 9.650E-02.08910.437  399.45750.670.001800          0 2 0          0 0 0  6  6  1        5  1  4      5373213033242122 6    39.0   33.0
 11 4007.716406 2.799E-28 2.886E-02.04410.298 3072.72590.51-.012370          0 1 1          0 1 0 10  5  5       10  3  8      474223443330712210    63.0   63.0
 11 4007.878330 4.805E-26 1.023E-03.05680.281 1327.10960.47-.003460          1 0 0          0 0 0 10  5  6       11  0 11      5742233033287122 8    63.0   69.0
 11 4008.152229 1.130E-27 7.280E-03.02220.235 2327.88260.40-.012450          0 0 1          0 0 0 13  5  8       14  1 13      474223443331712211    27.0   29.0
 11 4008.208858 9.332E-28 2.717E+01.02590.250 4074.03720.41-.018790          0 1 1          0 1 0 14  4 11       13  4 10      4742234433297122 9    29.0   27.0
 11 4008.347011 8.397E-28 1.535E+00.08980.391 3565.45450.670.001200          0 2 1          0 2 0  6  3  3        5  1  4      4742234433257122 7    39.0   33.0
 11 4008.423396 5.877E-28 2.724E+01.01460.235 4183.38730.40-.016380          0 1 1          0 1 0 15  2 13       14  2 12      4742234433297122 9    31.0   29.0
 11 4008.525253 1.873E-27 2.914E+01.01520.235 4184.82990.40-.018480          0 1 1          0 1 0 15  3 13       14  3 12      4742234433297122 9    93.0   87.0
 11 4008.571290 2.537E-21 9.613E-01.09100.462  399.45750.670.001740          0 0 1          0 0 0  6  3  3        5  1  4      5365213033245022 6    39.0   33.0
 11 4009.864613 2.434E-29 1.810E+01.03360.235 4980.22170.40-.015280          0 1 1          0 1 0 15  7  9       14  7  8      344233443231712211    93.0   87.0
 11 4010.051935 9.889E-28 1.964E-03.07450.371 2161.28590.63-.003240          1 1 0          0 1 0  6  5  2        6  2  5      4742234433287122 8    39.0   39.0
 11 4010.330890 1.468E-29 4.976E-01.08390.371 4195.47710.63-.004150          0 0 2          0 0 1  7  2  5        6  0  6      4442334432257122 7    45.0   39.0
 11 4010.523760 3.897E-23 2.666E+00.06330.364 1340.88450.550.002180          1 0 0          0 0 0 10  5  5        9  4  6      5775213033245022 6    21.0   19.0
 11 4010.695568 8.303E-27 3.072E-01.02860.250 2927.93990.41-.015760          0 2 0          0 0 0 14  8  7       13  7  6      4342234433297122 9    87.0   81.0
 11 4010.756413 6.897E-27 9.481E+00.02340.235 3685.40660.40-.013480          0 0 1          0 0 0 15  9  7       14  9  6      374223443331712211    93.0   87.0
 11 4010.773733 4.860E-28 3.639E-03.07730.315 2512.28250.55-.005590          1 1 0          0 1 0  9  3  6        9  0  9      4742234433287122 8    57.0   57.0
 11 4010.809561 2.299E-27 9.482E+00.02250.235 3685.41800.40-.013780          0 0 1          0 0 0 15  9  6       14  9  5      374223443331712211    31.0   29.0
 11 4010.835011 4.901E-24 1.763E+01.03460.265 2433.79910.44-.018260          0 0 1          0 0 0 13  6  8       12  6  7      4742234433297122 9    81.0   75.0
 11 4011.090201 1.070E-26 2.147E+00.05650.315 2983.32280.55-.005620          1 1 0          0 1 0 10  5  5        9  4  6      4742234433287122 8    21.0   19.0
 11 4011.122090 3.310E-23 4.108E-02.07900.391  446.69660.630.002430          1 0 0          0 0 0  7  3  5        6  0  6      5785213033245022 6    15.0   13.0
 11 4011.401668 1.407E-26 5.593E-01.01080.195 2981.35750.34-.014480          0 0 1          0 0 0 17  2 16       17  0 17      474223443331712211   105.0  105.0
 11 4011.402867 4.689E-27 5.592E-01.01290.195 2981.35840.34-.011980          0 0 1          0 0 0 17  1 16       17  1 17      374223443331712211    35.0   35.0
 11 4011.509939 5.788E-27 6.399E-01.02740.250 2927.07410.41-.014446          0 2 0          0 0 0 14  8  6       13  7  7      3342234433297122 9    29.0   27.0
