 21 2063.139473 1.007E-27 5.356E-02.06780.083 3135.79180.74-.002154       2 3 3 02       1 2 2 02                    P 37f     3666632429 9 9 711    73.0   75.0
 21 2063.143217 1.982E-29 1.107E-02.06870.087 3595.59030.74-.002066       3 2 2 03       2 1 1 03                    Q 32f     3666632429 9 9 711    65.0   65.0
 21 2063.180920 4.740E-29 2.586E-01.05850.065 4235.22460.67-.002446       1 4 4 01       0 3 3 01                    P 75e     3655532429 9 9 711   149.0  151.0
 21 2063.241841 2.367E-29 1.108E-02.06920.088 3546.19800.74-.002027       3 2 2 03       2 1 1 03                    Q 30f     3666632429 9 9 711    61.0   61.0
 21 2063.244101 2.247E-29 3.318E-03.08220.112 3020.29090.68-.000668       1 2 2 11       0 1 1 11                    R  6e     3666632429 9 9 711    15.0   13.0
 21 2063.244656 1.996E-30 1.200E-01.06760.082 4587.70470.75-.003192       2 2 2 13       2 2 2 02                    P 38e     3666632429 9 9 711    75.0   77.0
 21 2063.300047 8.610E-29 3.890E-03.08010.109 2825.25930.68-.001548       2 0 0 13       2 0 0 01                    R  8e     3666632429 9 9 711    19.0   17.0
 21 2063.335052 2.772E-29 1.109E-02.06970.090 3499.93670.73-.001988       3 2 2 03       2 1 1 03                    Q 28f     3666632429 9 9 711    57.0   57.0
 21 2063.384695 2.849E-29 4.895E-02.06920.088 3806.85770.74-.003096       1 3 3 12       1 3 3 01                    P 30f     3666632429 9 9 711    59.0   61.0
 21 2063.410110 4.745E-30 3.160E-02.07160.095 4020.50520.71-.002134       3 3 3 03       2 2 2 03                    P 22e     3666632429 9 9 711    43.0   45.0
 21 2063.422697 3.180E-29 1.109E-02.07020.092 3456.80730.73-.001948       3 2 2 03       2 1 1 03                    Q 26f     3666632429 9 9 711    53.0   53.0
 21 2063.425852 1.073E-26 1.775E-01.06210.068 3009.39450.71-.002348       2 1 1 01       1 0 0 01                    P 64e     3655532429 9 9 711   127.0  129.0
 21 2063.483696 1.247E-30 3.014E-02.07740.105 4174.12560.68-.001811       1 4 4 12       1 4 4 01                    R 11f     3666632429 9 9 711    25.0   23.0
 21 2063.485004 1.231E-29 5.008E-01.05640.064 4664.43180.65-.002501       2 2 2 01       1 1 1 01                    P 81e     3755532433 9 9 711   161.0  163.0
 21 2063.504628 3.572E-29 1.110E-02.07090.094 3416.81080.72-.001906       3 2 2 03       2 1 1 03                    Q 24f     3666632429 9 9 711    49.0   49.0
 21 2063.560354 2.273E-29 1.175E-01.06660.077 4113.33950.74-.002191       3 2 2 02       2 1 1 02                    P 44f     3665632429 9 9 711    87.0   89.0
 21 2063.565188 5.170E-30 1.049E-01.05640.064 4521.23570.65-.002442       3 0 0 02       1 1 1 02                    P 81e     3655532429 9 9 711   161.0  163.0
 21 2063.580704 3.924E-29 1.110E-02.07160.095 3379.94800.71-.001863       3 2 2 03       2 1 1 03                    Q 22f     3666632429 9 9 711    45.0   45.0
 21 2063.586709 2.639E-26 9.437E-02.06370.070 2673.79120.72-.002296       1 3 3 01       0 2 2 01                    P 58e     4655532429 9 9 711   115.0  117.0
 21 2063.615761 2.834E-30 9.085E-03.07910.108 3702.02050.68-.002180       1 3 3 11       0 2 2 11                    P 10f     3666632429 9 9 711    19.0   21.0
 21 2063.646402 1.888E-29 1.523E-01.06610.075 4218.57650.74-.002211       3 2 2 02       2 1 1 02                    P 47e     3665632429 9 9 711    93.0   95.0
 21 2063.650793 4.211E-29 1.110E-02.07250.097 3346.21980.71-.001818       3 2 2 03       2 1 1 03                    Q 20f     3666632429 9 9 711    41.0   41.0
 21 2063.704408 1.781E-27 4.791E-02.07090.094 2904.83180.72-.002130       3 1 1 02       2 0 0 02                    P 24e     3666632429 9 9 711    47.0   49.0
 21 2063.714769 4.406E-29 1.109E-02.07350.099 3315.62680.70-.001771       3 2 2 03       2 1 1 03                    Q 18f     3666632429 9 9 711    37.0   37.0
 21 2063.751796 9.202E-30 1.600E-01.06470.071 4405.49310.73-.002264       2 4 4 02       1 3 3 02                    P 54f     3655532429 9 9 711   107.0  109.0
 21 2063.772516 4.486E-29 1.108E-02.07460.101 3288.16980.69-.001721       3 2 2 03       2 1 1 03                    Q 16f     3666632429 9 9 711    33.0   33.0
 21 2063.823930 4.428E-29 1.106E-02.07590.103 3263.84920.68-.001668       3 2 2 03       2 1 1 03                    Q 14f     3666632429 9 9 711    29.0   29.0
 21 2063.868915 4.218E-29 1.102E-02.07740.105 3242.66570.68-.001609       3 2 2 03       2 1 1 03                    Q 12f     3666632429 9 9 711    25.0   25.0
